"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|DE-LU"
"01.01.2021 00:00 - 01.01.2021 00:15","75.83","EUR"
"01.01.2021 00:15 - 01.01.2021 00:30","63.16","EUR"
"01.01.2021 00:30 - 01.01.2021 00:45","54.65","EUR"
"01.01.2021 00:45 - 01.01.2021 01:00","35.50","EUR"
"01.01.2021 01:00 - 01.01.2021 01:15","64.66","EUR"
"01.01.2021 01:15 - 01.01.2021 01:30","54.86","EUR"
"01.01.2021 01:30 - 01.01.2021 01:45","45.00","EUR"
"01.01.2021 01:45 - 01.01.2021 02:00","39.31","EUR"
"01.01.2021 02:00 - 01.01.2021 02:15","54.26","EUR"
"01.01.2021 02:15 - 01.01.2021 02:30","49.42","EUR"
"01.01.2021 02:30 - 01.01.2021 02:45","34.93","EUR"
"01.01.2021 02:45 - 01.01.2021 03:00","30.72","EUR"
"01.01.2021 03:00 - 01.01.2021 03:15","46.63","EUR"
"01.01.2021 03:15 - 01.01.2021 03:30","42.09","EUR"
"01.01.2021 03:30 - 01.01.2021 03:45","32.67","EUR"
"01.01.2021 03:45 - 01.01.2021 04:00","33.54","EUR"
"01.01.2021 04:00 - 01.01.2021 04:15","46.06","EUR"
"01.01.2021 04:15 - 01.01.2021 04:30","37.60","EUR"
"01.01.2021 04:30 - 01.01.2021 04:45","37.19","EUR"
"01.01.2021 04:45 - 01.01.2021 05:00","32.40","EUR"
"01.01.2021 05:00 - 01.01.2021 05:15","55.60","EUR"
"01.01.2021 05:15 - 01.01.2021 05:30","48.46","EUR"
"01.01.2021 05:30 - 01.01.2021 05:45","34.50","EUR"
"01.01.2021 05:45 - 01.01.2021 06:00","6.38","EUR"
"01.01.2021 06:00 - 01.01.2021 06:15","39.30","EUR"
"01.01.2021 06:15 - 01.01.2021 06:30","29.41","EUR"
"01.01.2021 06:30 - 01.01.2021 06:45","18.05","EUR"
"01.01.2021 06:45 - 01.01.2021 07:00","26.37","EUR"
"01.01.2021 07:00 - 01.01.2021 07:15","19.28","EUR"
"01.01.2021 07:15 - 01.01.2021 07:30","23.78","EUR"
"01.01.2021 07:30 - 01.01.2021 07:45","35.74","EUR"
"01.01.2021 07:45 - 01.01.2021 08:00","47.64","EUR"
"01.01.2021 08:00 - 01.01.2021 08:15","14.76","EUR"
"01.01.2021 08:15 - 01.01.2021 08:30","26.65","EUR"
"01.01.2021 08:30 - 01.01.2021 08:45","39.90","EUR"
"01.01.2021 08:45 - 01.01.2021 09:00","45.48","EUR"
"01.01.2021 09:00 - 01.01.2021 09:15","30.47","EUR"
"01.01.2021 09:15 - 01.01.2021 09:30","25.24","EUR"
"01.01.2021 09:30 - 01.01.2021 09:45","42.25","EUR"
"01.01.2021 09:45 - 01.01.2021 10:00","43.17","EUR"
"01.01.2021 10:00 - 01.01.2021 10:15","35.09","EUR"
"01.01.2021 10:15 - 01.01.2021 10:30","36.73","EUR"
"01.01.2021 10:30 - 01.01.2021 10:45","40.72","EUR"
"01.01.2021 10:45 - 01.01.2021 11:00","46.00","EUR"
"01.01.2021 11:00 - 01.01.2021 11:15","39.69","EUR"
"01.01.2021 11:15 - 01.01.2021 11:30","41.83","EUR"
"01.01.2021 11:30 - 01.01.2021 11:45","49.22","EUR"
"01.01.2021 11:45 - 01.01.2021 12:00","49.27","EUR"
"01.01.2021 12:00 - 01.01.2021 12:15","49.56","EUR"
"01.01.2021 12:15 - 01.01.2021 12:30","46.72","EUR"
"01.01.2021 12:30 - 01.01.2021 12:45","45.20","EUR"
"01.01.2021 12:45 - 01.01.2021 13:00","33.16","EUR"
"01.01.2021 13:00 - 01.01.2021 13:15","50.20","EUR"
"01.01.2021 13:15 - 01.01.2021 13:30","44.38","EUR"
"01.01.2021 13:30 - 01.01.2021 13:45","42.53","EUR"
"01.01.2021 13:45 - 01.01.2021 14:00","40.84","EUR"
"01.01.2021 14:00 - 01.01.2021 14:15","39.90","EUR"
"01.01.2021 14:15 - 01.01.2021 14:30","42.68","EUR"
"01.01.2021 14:30 - 01.01.2021 14:45","45.07","EUR"
"01.01.2021 14:45 - 01.01.2021 15:00","46.56","EUR"
"01.01.2021 15:00 - 01.01.2021 15:15","35.34","EUR"
"01.01.2021 15:15 - 01.01.2021 15:30","43.30","EUR"
"01.01.2021 15:30 - 01.01.2021 15:45","48.67","EUR"
"01.01.2021 15:45 - 01.01.2021 16:00","51.57","EUR"
"01.01.2021 16:00 - 01.01.2021 16:15","33.94","EUR"
"01.01.2021 16:15 - 01.01.2021 16:30","42.73","EUR"
"01.01.2021 16:30 - 01.01.2021 16:45","52.25","EUR"
"01.01.2021 16:45 - 01.01.2021 17:00","64.47","EUR"
"01.01.2021 17:00 - 01.01.2021 17:15","42.25","EUR"
"01.01.2021 17:15 - 01.01.2021 17:30","51.53","EUR"
"01.01.2021 17:30 - 01.01.2021 17:45","58.63","EUR"
"01.01.2021 17:45 - 01.01.2021 18:00","60.63","EUR"
"01.01.2021 18:00 - 01.01.2021 18:15","56.51","EUR"
"01.01.2021 18:15 - 01.01.2021 18:30","54.16","EUR"
"01.01.2021 18:30 - 01.01.2021 18:45","49.19","EUR"
"01.01.2021 18:45 - 01.01.2021 19:00","55.23","EUR"
"01.01.2021 19:00 - 01.01.2021 19:15","60.80","EUR"
"01.01.2021 19:15 - 01.01.2021 19:30","56.57","EUR"
"01.01.2021 19:30 - 01.01.2021 19:45","51.38","EUR"
"01.01.2021 19:45 - 01.01.2021 20:00","43.16","EUR"
"01.01.2021 20:00 - 01.01.2021 20:15","69.70","EUR"
"01.01.2021 20:15 - 01.01.2021 20:30","55.93","EUR"
"01.01.2021 20:30 - 01.01.2021 20:45","47.19","EUR"
"01.01.2021 20:45 - 01.01.2021 21:00","39.18","EUR"
"01.01.2021 21:00 - 01.01.2021 21:15","56.95","EUR"
"01.01.2021 21:15 - 01.01.2021 21:30","49.62","EUR"
"01.01.2021 21:30 - 01.01.2021 21:45","42.56","EUR"
"01.01.2021 21:45 - 01.01.2021 22:00","53.16","EUR"
"01.01.2021 22:00 - 01.01.2021 22:15","56.49","EUR"
"01.01.2021 22:15 - 01.01.2021 22:30","69.97","EUR"
"01.01.2021 22:30 - 01.01.2021 22:45","57.45","EUR"
"01.01.2021 22:45 - 01.01.2021 23:00","35.81","EUR"
"01.01.2021 23:00 - 01.01.2021 23:15","64.32","EUR"
"01.01.2021 23:15 - 01.01.2021 23:30","52.18","EUR"
"01.01.2021 23:30 - 01.01.2021 23:45","55.39","EUR"
"01.01.2021 23:45 - 02.01.2021 00:00","37.06","EUR"
"02.01.2021 00:00 - 02.01.2021 00:15","57.50","EUR"
"02.01.2021 00:15 - 02.01.2021 00:30","58.69","EUR"
"02.01.2021 00:30 - 02.01.2021 00:45","53.22","EUR"
"02.01.2021 00:45 - 02.01.2021 01:00","40.68","EUR"
"02.01.2021 01:00 - 02.01.2021 01:15","55.26","EUR"
"02.01.2021 01:15 - 02.01.2021 01:30","51.35","EUR"
"02.01.2021 01:30 - 02.01.2021 01:45","46.60","EUR"
